2023-10-31 14:15:40.886 INFO  org.hibernate.validator.internal.util.Version     :21   background-preinit [32m                [0;39m HV000001: Hibernate Validator 8.0.1.Final
2023-10-31 14:18:22.995 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-4 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:22.995 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:22.995 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:22.995 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-4 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:23.191 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/member/passenger/query-list
2023-10-31 14:18:23.192 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:23.193 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:23.193 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:23.548 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:18:23.548 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:23.549 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:23.549 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:24.038 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:18:24.038 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:24.039 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:24.039 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:24.059 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:18:24.059 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:24.060 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:24.060 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:24.616 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/member/ticket/query-list
2023-10-31 14:18:24.616 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:24.616 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:24.616 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:27.457 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:18:27.458 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:27.459 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:27.460 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:27.474 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:18:27.474 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:27.475 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:27.475 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:32.208 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/daily-train-ticket/query-list
2023-10-31 14:18:32.208 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-4 [32m                [0;39m 不需要登录验证：/business/admin/train/query-all
2023-10-31 14:18:32.208 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-2 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-31 14:18:32.232 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-2 [32m                [0;39m 不需要登录验证：/business/admin/station/query-all
2023-10-31 14:18:33.344 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/daily-train/query-list
2023-10-31 14:18:37.573 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/daily-train/gen-daily/2023-10-31
2023-10-31 14:18:37.794 INFO  c.example.train.gateway.config.LoginMemberFilter  :28   reactor-http-nio-3 [32m                [0;39m 不需要登录验证：/business/admin/daily-train/query-list
2023-10-31 14:18:40.098 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:18:40.098 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:40.099 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:40.099 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:40.108 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:18:40.110 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:40.110 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:40.110 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:44.237 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/daily-train-ticket/query-list
2023-10-31 14:18:44.238 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:44.238 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:44.240 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-31 14:18:45.653 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/daily-train-ticket/query-list
2023-10-31 14:18:45.654 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:18:45.654 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:18:45.654 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-31 14:19:21.749 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:19:21.749 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:19:21.750 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-2 [32m                [0;39m 需要登录验证：/business/daily-train-ticket/query-list
2023-10-31 14:19:21.750 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-2 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:19:21.750 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:19:21.750 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-31 14:19:21.750 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-2 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:19:21.750 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-2 [32m                [0;39m token有效，放行该请求
2023-10-31 14:19:21.772 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-3 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:19:21.772 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-3 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:19:21.773 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-3 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:19:21.773 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-3 [32m                [0;39m token有效，放行该请求
2023-10-31 14:25:32.847 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-5 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:25:32.847 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-6 [32m                [0;39m 需要登录验证：/business/daily-train-ticket/query-list
2023-10-31 14:25:32.847 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-5 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:25:32.847 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-6 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:25:32.849 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-6 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:25:32.849 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-5 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:25:32.849 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-6 [32m                [0;39m token有效，放行该请求
2023-10-31 14:25:32.849 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-5 [32m                [0;39m token有效，放行该请求
2023-10-31 14:25:32.867 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-5 [32m                [0;39m 需要登录验证：/business/station/query-all
2023-10-31 14:25:32.868 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-5 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:25:32.868 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-5 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:25:32.869 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-5 [32m                [0;39m token有效，放行该请求
2023-10-31 14:25:34.086 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-5 [32m                [0;39m 需要登录验证：/member/ticket/query-list
2023-10-31 14:25:34.086 INFO  c.example.train.gateway.config.LoginMemberFilter  :35   reactor-http-nio-5 [32m                [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE2OTg3MzMxMDAsIm1vYmlsZSI6IjE0NTExMTExMTExIiwiaWQiOjE3MTg5NjQ0NjI5NjQzMTQxMTIsImV4cCI6MTY5ODgxOTUwMCwiaWF0IjoxNjk4NzMzMTAwfQ.Ig7ehkUA_zHcw9vJSueCn1ZVg9aUQ1i2xchCAOyUtd4
2023-10-31 14:25:34.086 INFO  com.example.train.util.JwtUtil                    :45   reactor-http-nio-5 [32m                [0;39m JWT token校验结果：true
2023-10-31 14:25:34.087 INFO  c.example.train.gateway.config.LoginMemberFilter  :45   reactor-http-nio-5 [32m                [0;39m token有效，放行该请求
2023-10-31 14:25:35.386 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-6 [32m                [0;39m 需要登录验证：/business/daily-train-ticket/query-list
2023-10-31 14:25:35.386 INFO  c.example.train.gateway.config.LoginMemberFilter  :31   reactor-http-nio-5 [32m                [0;39m 需要登录验证：/business/station/query-all
